0.491072629436,0.861450983384,0
0.650220408581,0.835159361593,0
0.393583939694,0.90463936857,0
0.338616011727,0.845501149019,0
0.575386801093,0.8448501729,0
0.57455687705,0.930888212863,0
0.208178787259,0.81809110947,0
0.510384024916,0.890889198329,0
0.493241744772,0.777526664659,0
0.652817215308,0.804000272127,0
0.521365754909,0.701426806745,0
0.569160530238,0.843983479182,0
0.111728093937,0.719574019258,0
0.615311113851,0.951650454929,1
0.751843953679,0.853954856449,1
0.871207209443,0.729590104651,1
0.756439177998,0.90133888432,1
0.80555436916,0.89599274157,1
0.829205876762,0.862081640549,1
0.790562194808,0.9033768222,1
0.830251266201,0.946713590168,1
0.596172670744,0.902589009507,1
0.792251309903,0.937217466337,1
0.782944990988,0.952432711512,1
0.793610229001,0.959144017547,1
0.510516740908,0.878448024375,1
