0.491072629436,0.918085969181,0
0.650220408581,0.78431372549,0
0.393583939694,1.00628930818,0
0.338616011727,0.941935483871,0
0.575386801093,1.00884955752,0
0.57455687705,0.846560846561,0
0.208178787259,0.922290388548,0
0.510384024916,0.854625550661,0
0.493241744772,0.942176870748,0
0.652817215308,0.738461538462,0
0.521365754909,0.831661092531,0
0.569160530238,0.992957746479,0
0.111728093937,1.34349593496,0
0.615311113851,1.195599022,1
0.751843953679,1.50515463918,1
0.871207209443,1.72614107884,1
0.756439177998,1.45465253239,1
0.80555436916,1.70987654321,1
0.829205876762,1.7456445993,1
0.790562194808,1.80337078652,1
0.830251266201,1.78514588859,1
0.596172670744,1.15180722892,1
0.792251309903,1.37164040778,1
0.782944990988,1.59340659341,1
0.793610229001,1.74447949527,1
0.510516740908,1.13664596273,1
